clustered_id,clustered
9083b03ff2c78b51a039f6a45640f2c62df76695,mosaic wall-coverings for residential use indoors
ee294b40a499ba4c7b0a05e76088428d1e59a1a5,plaster-board wall-coverings for residential use indoors
9425e0696d943f787b369214fc87a97ff3aaf2ea,x-ray equipment
34dc61eeab8bf0eb96278c58f66bfbf1f26a8176,x-ray inspection
c1a98c8330069865eef0a0b4a42bad403e3dd413,x-ray protection
f1a36a02f5ae53d2698e9982f93d88c09ec91e1a,boilerwork mechanized welding
e1f0f79e4d4076a66868349d634cc5cf69bdd1d7,mechanized welding
33ee1645cc879045c8f3a27d96627a43c1c855d5,inserts for thread regeneration
1f12a59c6192ed5600b81bc81d2bbabef0239e9b,tools for thread regenerations
0e92b1b7d4c3ac796af518ae1e8a9000f2eb032c,wire thread inserts
ed80ffd390be5daf6b7986c07cc6c8fe345b77fa,low lambda thermal break insulation profile
a4b872a94a7f983c92960d0b5128d3424e93d13f,polyamide thermal break profiles
25ba9bd70ad0995c22503366550c9b19b955b3e6,plastering
e49d091acdac6c2ec313dc52a4e2432e2bc5fe7b,plastering contractors
6d8fdd2c9ce92738612f1ad80f3d6c5d77b8382f,laboratory chest freezers
53396d80beca0b870688b25db1f7a14c4b356f42,laboratory freezers
b2b0db3daa52d1ce8bf7b03928a4bbb0ed59d376,glass shower cabins
25820f05a87f40fc0f4c193bc95950ae9917d658,shower stalls
b68bd8d1e1db41b05e21b8afe445b729cd1935b6,ft-ir process spectrometer
587dfaf3afffddaf5247007e989e6760f4916436,ft-ir research spectrometers
6101c822c2f3826a8e84c3379c617ff8aa7fbbf5,nir process spectrometer
eb5486fcc6a5cb228e822c439ab161d76cd0376c,nir spectrometer
d36aef216a953ce314c9404d42a8cbd67d8ac7de,raman spectrometer
914f6d6e928d9f6ec7c6f783879e6bad39ea073f,spectrometers
fbc610d3bcda495681de9fb443b938b5a537e8ef,crop protection
9c9da0fc1ac44c184ae8c616d0888d293d215b96,"farm protection systems, hail"
0a7ead7fb108549986854398709f3ad83a889ee6,"farm protection systems, frost"
6978b7ef886f7a696ef78a6540f37a805d0e39f3,hairdressing salons equipment
ba2716883604f41249bdd902f5ea65df6117c059,tanning salon equipment
bc5aa5a299e2530bcbcfd724c4a04824ec4723e2,condensate
c80e6b0ee02aae1dd70fb4cb64c752df8d2c33d8,condensate traps
f322edb943ff073dc674290bd9af2874b380918e,design of staircases to customised drawings
cad9960a9f46bf517966b2939915709e10f9a913,manufacture of staircases to customised drawings
a1cf62af599e2c2403cd6542a3bbe8f828511be8,finance
377a4e1809efab739941c66d14ebe6ec940a37fe,finance companies
e3565d221ee485928de6fd91eed6617f356809c9,finance company loans for businesses
e935ea7a2f829087259b12f1ca8454db2ca00192,finance of credit
139033429a807b00d37fda1e5c2fc2d6b15554b2,card-holder
89a41197cf8ea2755ef0059cbaeb42576a67e691,credit card holder
587c6bebaa4dbdee8d3a7d24052283f738ca9323,credit cards accepted
625cfb80ff2928145cbbc6e7ffd4c28d7f095455,credit cards production
65b323333c70ded7a5a9ff5ea79db4d1c03a7063,identification cards production
9f2458a21dfc565f9250bf068a5e01ee1c23aa54,leather credit card holder
7835430a3b2ec591f80ee951bbe8a2480d88df6c,ozone
b9bf36b95858cf7fdd7bdd33a08580c18424cc18,ozone oxygen therapy
46421b98b445a746db2fbbf894a46cd5ef6fccc9,ozone therapy
1311b2df747c5f06c2710db1da6a4e1b60e5de5a,chestnut cream
11c3bd6e7949ce9080bfa5334091c3d32224881d,road collection of letters
4dcd6d19b5de320edf0d048aa0bdf04199d914c6,road collection of packages
ae91c35b3ce0ab012c5a81c5d28604d1dae2355a,road collection of parcels
7db6166dc893605503853c83cc064039800402c7,skiing holidays in france
1d3fa426cce658039c70cfa463ddec6c1ed6dfa5,snowboarding holidays in france
ca9ef880521caae8526a0f44a8482262731612fe,holiday home rental
eb42b8444b98cb20d9135d103e4bc3acb5be18f3,holiday homes
fb8149bc1b0f2ed87d0fcab6450698e829243103,fondant
d6a6cb3b14c629d18ffbdebfc7f1ea6929adaaf1,fondant icing
185550be380f82a5074563a40c88f124e4a88d7a,hdpe pill organisers
97aa324769051952c4e2bf2f821b9d32cd584a75,pet pill organisers
c3c28c62d77153101202336c349ba9c2f867c0a7,recycling computer scraps
f0162fbd9fd59d2a5169fe06add1a19e185a1f93,recycling laptop scraps
b611771a90cd43f2e24fb4f4b747f913e0c83e73,feather bedding collection
8fdfda0859757013eb3bdeca40abba44fd2a443c,recycling feather bedding
7e052cb26f211a975c52fb6067029235559913ca,convertible roofs
b2e49223a4275107e300b2d0f3f517f53d8f2b33,convertibles
e592a201d15c141db4728e08533590341e16d183,aluminium oxide ceramics
bc8ab31fe36c37c14ea3dce9187761f27821119b,modified aluminium oxides
7a6e941df1d517e01d509a099ab792fffac7fa87,biology educational materials
ec3a90bb431d9ad1938caac70344030863e67b87,languages - educational materials
1b7f75de1bb4650f292581e4e59de45d455cd94c,machinery for blast furnaces
5563a0be12ea3a8c4df6d0a0c5f311ec5c6b1eed,plants for blast furnaces
c428838ef5ea61d7f7e76cdc0786a120ce720c5d,activators
731c30daa353f1a5c9c53d96779cd73e3810f6a9,biological activators
525035fe8367d70add3a003f31a3ea6ef1fce3a4,security transport money
c47a6054635f2a0a8750d2730a991f9e0915172b,security transport valuables
705e2e3af763ccac1d1ad396a8ed64373ac91c0b,gammagraphic laboratory tests
41f4559c033b8c64c9c687bf325d9a11c0956e70,radiographic laboratory tests
544aa4f588354608435e86a2710057643147a4f1,"test laboratories, accredited"
638df4039915debd699e24926f3f5dcbfa1b1b24,ultrasound laboratory tests
de74cfdafee561f34224ae55f0fcf726dc30222f,all-paper fibre square cylinders
7d9d0f1cd07b85b2fd15af6d118c8b20f022fe66,all-paper fibre square drums
54955115d944093f43c4bbca9d3f25045b6bcc73,consulting environmental controls
411bd0506d77aa348acf15cbbdb98f26d02118be,consulting environmental improvement
9849e2bf81706d13f3c5e35ebf56d0c279d7dd62,turning rings for cranes
4da4680637f9d5b9188ded53a796872d4ffa0f2e,turning rings for diggers
697bab9bdd10bd8c192995518e000a014b4847f9,facilitated leasing for businesses
c3705c05d4ba9f66bcd61da9151e38fb8fdb6bcc,property leasing for businesses
d9cf7bae3e32689207fbb729502dce6c2594d435,bracket
2ea2535df8567946384d6b9a3e3f09f1fed9f1ea,mounting brackets
848db73861652588fdbb15950e40abcd8a4e7174,printed matter for events
e364c93d974abada813cd34158db5c068c5d2c8f,printing matter for ceremonies
28fc87cb097be6e2c8e5a16c30f503f2f069de22,position indicators
a838110ab4f4561fe5502b58fb57a2f8734621b6,valve position indicators
2ec293b460e6317ac420543c5b324ca2f75990ee,casings for refridgeration equipment
1757af9d924199099127b6e633218e1fb73c744b,structure for refridgeration equipment
71238f0a84f7e829eda2b0ec9f83e39332b15754,dehydrated mango
934aae49f648ed870c9c421829f4cece6643cf86,mango
d5e1bb2f960d93cdb993b5263e2e707c67110fb7,packaged mangos
3c9b26f611af1e037f07a0d02d1aa8eee263f8a7,fork heads
9bba4664ed5e958b4f37a06537d9ef69823e7086,fork tines
5176019f07894031ac31b992bf99752dc1f3d72f,forks
b0aab51d8fec4624caad53009e9f2b23de34d649,passionfruit taste beads
34105d5ba2408326f7fb17abd1477b0f3c8741e1,pineapple taste beads
1a4e981aabed00821070d53cf4614bb7d25d987b,watermelon taste beads
869018a41e2c0b96f3f74a60204a149afa1426b6,alarm devices for elevators
a31eddf2c568419525dfd453a991ff625918dc2d,security alarm
2a49f3f9bf1bdd2dd3ff2ada6d74c729b492a1b7,steals
6069cbaabec4bf26d6d70972c16b23e50d4072b1,stole
c4c9f953d493823c09a8ce8a1aad1e011ce7f868,bed hinge manufacturer
efd22828da24a8fc019cf63300fb7bd1cb46eb28,ottoman bed hinge
13c7fa5d9f7a891afef640bf8a2b3c24ea9a83e3,dock leveller lips
851ccfe6ae11734c7935f9feab57ee48f54e718c,hinged dock levellers
e3a8375e3df7aa230d3fb9f02d0e1eaf008cd5da,teaching material
cb48d756a7911f85bfbe4aeed05896b3fab63fbf,organic gourmet vanilla
5e17c76568a02083feedcde9f6a041bf5bf822e2,plate forming presses for prototypes
b952ecbcf982c2d106205d5a652a6d38ead9dc80,plate forming presses for small batches
29b5bb2268482abbed974132a223ea87eb3802a1,cooling units for containers
744fd8836c284480716c9ad775fc3e3876bfc8a0,cooling units for enclosures
adbb28a646038b741e0ebdce0815dad02f48f888,crane cooling units
f1241706a0cf45a4c3fe7a875aef3e60d70df7fb,grain cooling units
551322e40b7716f24b12228208b11149196d0901,filter inserts for jacuzzis
bef33572a61e631c2c44c4bf48ed95709bee8ccc,filter inserts for spas
9ac7dc876d63e4cc9443570c476ba521220183c8,deep-drawing films
836b28f2de650b65ef3a60c525dc4e028029f27a,deep-drawn inserts
392620c95db9ddc4886c3e7a33dd66bec3710386,filter inserts for whirlpool baths
727f0cf29102c5c740670b76fc14aa390eb47278,whirlpool baths
f7083797e22df4815643b38eb74cab76892af98b,fluid level gauges
247d1ace12acd10ff66aa4b3272e9320f4112bc2,fluid level switches
db18142606dc065901f4d05390a567947a495ad3,boring works
1872748dd1d25f266076b18687d3100910b5f221,tools for working boring bars
d351624984cd8d9f30a2ef899f9178b41d3a5f63,high temperature seals
38f63deefcf3c9a950db6924c46961bd390815ee,nanocapsulated vitamin e
828850b93202b2794a6be817dcc7c6fc17dc9aaa,"vitamin e, synthetic"
1622d168aaf14dc4bef6c1c795f36222c3d82201,chick-peas
f13950128ea6a2c20af14e35b60f00652451dd54,peas
b9821d1b0863692b040c4b6a5858a411fb62c850,tinned chick peas
248fbf27d3c616ddf95144745ac2a0a4fdd43024,"edgebanders, multi-stage"
dad43a882d66eab501077dfe922b39dd7a7178c7,multi-stage gearboxes
db41e283c421ad1dd76cf914acb36037ef8bd61a,multi-head scales
c5ef54fc464feff310607b12b07210807e8511ac,multi-head weighers
8309fa9b4a89286a0b8054682db8142a87637244,construction coffee bar
2506487d80214a343d225eafacdd29e50b7639c4,porcelain for coffee bars
500ac28b30cd15da5f8077874aadffb1998a7791,hydraulic rotary unions
1b3cae438feeb124e539ab99fc1934cbc5dccd7f,rotary unions
8063e85e04f5bbc0f63fc95ecea05102d715f949,vacuum rotary unions
abc61cb9057b9b412542194fc24adb49c13a2563,old ceilings restored
f8ef85e6eb53aa09e262dfed2f9fcbc0b3b43f23,old stucco restored
7ec3fba428f62198daeca12202af6f327cc88a2d,smt – surface mounting technology
0004c2d6dc6b14a613ddd26ca88b4df5c8d8d19e,surface technology
b8458137d84f71f3cfd08a55781eaafe98a4d2b6,rotary waste compactor
2249399ba995879eed0b4981766269c383eb5c57,boilers technical service
0bf6435c764afb8d4bb62fb3e2939de9fd8a8459,chemical-technical services
19bf49fce2a2c0ee2b3063f808f1d335a05dbe50,"shrubs, broad-leaved"
737c8625ed11318aa619de76487c1a339ffc35a4,"trees, broad-leaved"
28e92eb5a8362aae2eded373d83588faa4f18681,left hand drive car
bb70d7d849445982b907830d019bd0b120ae8955,mixers for tobacco in leaves
0caa47adf82e16e2520a6bfca6dbbf8e272dc25c,unprocessed tobacco mixers
eaca980117c022577f5b2fdce33242bd13148447,raspberry
834316efaf84e1f4ae76e313d93fcbba6af34536,raspberry powder
34c05178e898daa2d8e495c4e009292bebab8761,"permits services, europe"
ed31252c8275e34e18a347f972539eb4dc759e1e,"pilot services, europe"
e8e4704adfaa78db8647c60aa6940602800d505b,pilot schools
d25c4016e4a3ea3785e8490ac7b509b0bacd69bb,piloting
bed15063e0aa3e454d57744bbc4ec266127f1c87,salt spray chambers
4670f3844eacbb652d26241c159f426cf0e607eb,salt spray test
3e7a0832a8dcd073949d430b202cb2152860e7dd,sewage sludge containers
27b1615fb6b64ece54c69913515d144b2fda1649,sewage sludge drying
d107305709653393d786955e4f868dad70bc1eaa,numerical control - small systems
9ac021f74f5c94d8e4490e2cda6a62fe74694936,"numerical control systems, mainframes"
672fe6343e797158459c6757d179f283fe259874,"numerical control systems, minicomputers"
4352efd2c47f6bb9b551bc36cd58ca60acb8f9e9,foam glass aggregate
ea7821ebdb3ae58886e044a53f15e2996cea80eb,foam glass gravel
b87fb65cb93509cf55db2d147ec03e246635c4fd,brushes for aeronautical applications
5af6f4fd5d0a842b1c8d527f83fc05cfe3d0663c,supplies for aeronautical applications
edec8a358c1ad75558ac5e5fcf296045d9146f38,supplies for aeronautical maintenance
609d552e8040d9c84305172395ac6c696fcde458,lye application machinery
2d6a14dcf4cfdf7e99a1e8ee3b6e96669297186e,equipment for carding hemp
ccbfd52957f4512560f658dcce8224e771ee94cf,equipment for combing hemp
b1ef3b4d1cdb7354ab77836d6f0d042ed16214a8,machines for carding hemp
5cb50c88b21a192575ed74c34b4623df4a9d73c7,machines for combing hemp
6e29b90520e3d9f85e0ffa78781c514de61efe74,alternating current motors
114c6997b848b3486eeef59962d9fdfb62af7d4e,direct current brush-type motors
2373e333379cf68bd69a4cc5fcb8fcba1df456f0,direct current motors
5e85ce97e5cda9bce40344182c7a940126816591,direct current pumps
543609b0adddfe93fd47a548a2496a54edee74b5,laboratory for minor maintenance
dea7f3875ef889945fbfe326b506595740a24222,laboratory for minor repairs
3aa7eefd3a742e6dfb2cd855d6066cae692abd10,sales of pallet
e31c7d852869aa75b42f848d82e23079c4534584,contact tubes for annealing
2ca9d0163f665805600a448a444ccfe80ed8c350,nickel tubes for annealing
ddec2770567a040d4c705ab7f4b1a14c9d6b9d9f,finding foreign service providers
df3a9fef2071d266fd0d0e9ca56e168020632fc3,finding local service providers
8fed7ab7418c792ced46b001739db01c0431947d,insurance for accidents
710712aa8b803056127339bd0e257097bfd5eca5,ceramic parts for hips
80fe2ac5cad1a6076625d544bb0d9b0f6b8a22d5,ceramic parts for ridges
91f97b4132fb250eca4175322724c0b88dd6d621,hand-made chocolate
a4683e0a32570240ec1cd2643581fdd823b96859,hand-crafted production
40fd72670c02a2f69d5062aa167a3e07fc683bc9,hand-crafted soap
a0f2a351c2d292e8fb04543974c1dd261aa35173,traditional hand-crafted chocolates
848b02f853821c3c1b9b3d64e8ba5bce24412f58,small craft survey
9817e136bf9fa09e2312af910c51a8b9b7ab6911,differential box lubricant
1a631fd14f62ae86cd4f9c6e668eec7ec646d827,gear box lubricant
d345a419a8dfa01f0982de8e6f50db42af31169e,learn german
a7428318b0fb4611bf0d36c56a6f7100dc5592be,learning german in germany
fd5d01326760e1248df6717fc2c13bd03b62e39e,e-learning
c0fcea93047546e607cd42220856dffb197371ff,e-learning training
750282fde53a7c06251269a01daf2c4eedcded39,roof greening material
9fe12d2394813738cc2407e1161881b558522942,roof greening systems
a29615ecf4c50c0d2bf2493fbfcbffc9f025a833,music festivals spain
a443ef11e1f53f319a33512ceae66a0c3512714c,yoga festivals spain
a0ba027f88693c5d072c8d72609c5903f12087d6,methacrylate machine guards
a12ed88a521ed2ed51547871f41f228b8b034b9d,polycarbonate machine guards
ab65d219cbc0ae044a9620e5fb63b027b1d630f8,polyurethane furniture parts
e9ae8022fb91d014f01ad2964141d0cf4ce912ab,veneered furniture parts
2596f0f729c727b68eb3a26a3104e47a77cb2963,electronic hive scale
c5fe0671a93fb019ab87d0b7f6f59563e1a401e7,electronic scales for commerce
d357199d977c4dc75f15b5fc6366c8bbe50418cf,turbine-driven equipment
59238cc69f8be869a71a6750ee826e5392da7b3f,bar fitting design studios
97f86c5248ef30298b2dc0db7115a90a5276dc91,restaurant fitting design studios
072f4f88ff076ac676ffdbdeb926e9baee50a1ec,hand-decorated pottery
f82d5b7610abfd46af179367fc1d1bbc71dc7d18,hand-decorated tiling
7d1173a38c694a3db75e8a8be68e9e3c457353ab,prefabricated structures for the construction industry
946927eb9e495bfa9cce26976e4bf3ad6feb7d6e,"prefabricated structures for the construction industry, inductive"
568ef6744adafb929d85efae81e68bd38a715492,sun visor mirrors
d8ee2906b8a5452fbca266fccf5e7e76b426a2c7,sun visors for vehicles
f73b840568ff5d43ed02a272270a1abb204ff4c3,automatic corrosive gas chambers
6a06f915a3748e6e23153bbc39e666b25ee581d4,manual corrosive gas chambers
d11b6d2cfe233be07e6ac73a93691b9ff4582cee,anti-noise compounds
7c7ccb5305012f70eca20d9262a104f7b1d7641b,anti-noise helmets
2817f717aa758c26945d8be73e1a65204fe7469a,paella cooking class
d44ac73f050b825038a47f61b52b0bb77f65d65f,tapas cooking classes
ae46610103843e69a08ca6389bc7aec5593bf5bb,reverse osmosis chemicals
6d3caafc990ecfb7341513087710e8394ae8efcf,reverse osmosis equipment
e009b243596793a9ac492e2eb31a35ff1a788479,reverse osmosis unit
bbc33f827a30c3dca867d7161da9b23d5cd48366,on-board instruments for boats
1ecfb64a8012be7b2b167535b1c73d4d29e42d28,on-board instruments for ships
5f0dd54234f7401fb1a99da15cda03407f15e75f,duplication of electronic keys
52ec2c56f418cdd9c8d7067d5e4b06bbafebf93a,electronic key programmers
f21d1d4748c77b974b68ad2f27fbf3f9ca3c1ee5,grippers for load lifting
c21d008b8dc76de8f8a24a62961d87fea6b9dd69,pincers for load lifting
856c3a4f150df05a8d7e96c2a64c5254edf3087d,slide table actuator
70e374cb0e9327ca1d1732cd1adb1bf64bce46cd,sliding table saw
59be44971eb06608e6a869f731d3e3fe2e8c25a7,blind embossing stamps
e283f341785fe491eb168a0ea735ca1809638afc,paper embossing stamps
8ed56691574804eb017d6d3b919c8c898617874c,terra-cotta crockery
73d2d3b482dde6a8c7deab472738edfd07a19e7e,terra-cotta tiles
a3f7895339c061eaa15f35241c094d3d1f284007,reconstruction of complete heads
1c2e499b04587ebb1c13451a0bf9a962bb053eb5,reconstruction of complete motors
839db87f743fccd5e96795128eb76472493e4742,rotation of complete heads
cb85b18a0ca016cc8c96daa795b5e92dbd3cd061,rotation of complete motors
bbb6dfc7dd54ab984bcd928a440ba5fc30acbe0f,manufacture of parasailing boats
7d0457d4f3c2645563d623c212af0d3e7351f207,organic acid salts
ba5d19dca47187044b4fd24c910e819a1655c012,"organic acids, citrates"
fa9b46008eb64aeba16b8530ac9dc020bb71d582,"organic acids, lactates"
7c92cebbd777e63f437e4424a4133454f00cdf29,2-d animation
494afaebbefa896e178b35c5439a11a8f3f6360b,3-d animation
49ea69b793b50e4e68be228e461dcedbf5766a37,digital document creation
185c18563eaf978521c43210be77322e3f397dd1,digital document distribution
d3d8c0fc6f7e0ab93e7a8cd2fb1a21556354801d,best food for camels
0a3aab809456f3b733285110e598824738bc93aa,best food for sheep
3dc29aeef177c61d203f56dda8c314922f54c0c2,press-fit bolts
d61bd69bb8e076248a5ef3f1bc55493d2e95f30d,press-fit bushings
130541a16489157d5577f4037d48b1f18477deb3,press-fit components
b38355614dc35bb49708db64d383cd7880c19086,industrial pre-cooked meals
96f9e99c74db44785d122a2c2357feca164b0590,suppliers of pre-cooked vegetables
addd7a29b4baa2192fddaca0b9f1a7cc274b304e,suppliers of single-serving pre-cooked meals
52d22c1c7c3326e88be0e61654618045993151f6,eel-farming in inland waters
a91fb2c16c9084e7a57da4b357e6a6a5059ce653,trout farming in inland waters
31d2dd0a831611c80dc9694ca537b91f59238a5e,chromium oxide
a382267c6b815394dfeb0464511749530089c084,nitrous oxide
5c9a46481f63cedccff925a560c68d339ae0ad0f,nitrous oxide tank
eb58f4b49fd358279e2dab72465a0f0863f299cd,hot forming
6c20d4f06156e004d58a212c0fbd46a486acfb32,tools for hot forming
d20c2967e459397823a5a404782859b9b28c8292,thin-film evaporator
e81726f220e03c91de75f78aed8f3f3764eba867,thin-film radiator
5e6baaddfc67c23091d464a91569001a83676508,train point switches
3bbe932bb34f8b631bf3cdcbdb28b991dbeb66c6,tramway point switch
e3858ee1b8e7812405deb21a63ff5c721bc04b73,calcium carbonate
6d867cbd6ff97a6c4bfc8f64d13e1ec58234661f,kimonos for martial arts
3179483571bbffd9026e1e3af8328285a2ec48f1,3d measuring
a84d23bcef2d7b05486c5a7aa8ecacedc4067c60,3d measuring systems
68180751da62ac7e5c633bc8423b34a8ea511bf1,double spring cotter pins
b39a8c3e110742757ae59573a46ccd8c2381a961,spring cotter pins
b5c8a808e5cba423facc29dda2f17204bce6b647,short-path evaporator
da79a5bfd33cdf766fc944429d8d60371ab33b2b,short-path evaporator systems
cdd97e00d3d88ff6b2d5a799c6f6747ba0eba511,crown
80b327765e0cb256c653cdb1eb12ce13a11f7048,crown organica
bf90a061c778f7d03ccd58426bce0e07efcbb08d,floral crowns
d8bf8cb155770dc19cb451fb846fc9d844b02076,heat shrink tubing
f9a36d939857649dcd46dbbb85324c14cd76ee7a,heat-shrink sleeves
36ffc198e9ef69d36254e4efa41d4c1c0ed3e233,shrink tubing
ea349055a578d78a30c30e93a6586dd73f2c86f3,aluminium tubing elbows
58584c8df32d67f20fc8bd2ae10b911f3d64f221,tubing elbows
d7b97cb473459007bfda3b9160b37d6f822a5902,carbide milling cutters
c80b66632b58146027c2c709ecf7bad127a2251d,cutter blade sharpening
81dc20c4a817c562299d79abb91478d09c18dc01,food cutter sharpening
a2003b301b375ef2697467cd9460a9a6fed9b6ef,sharpeners for milling cutters
01e003876aeb6cfcfe780f769b85b1fccc5cda73,special milling cutters
5651f4662feeae5920c5a89cc00128cc955e2c0f,aquatic sports gear
82d60d1895db354e8b788fe3b28bcf2e6db34193,sliding sports - gear
e3f8311ef92ea2777de842425c24b80944e79aef,document folding machines
e53081e976487fca109c551c22ff2a4c437313bd,document reproduction machines
e3bd65c04ebf901d5cbc436696f44eb20352e257,hold-open systems
c92863b59bbbf26633285e27169ce6c3b44cbdfe,in-wall hold-open systems
731f0d78447c8c9d4041b11824c2f7a2ba1025c0,decorative photo tiles
b5180e2d6435b190b1897051dc031bb1e953050d,gift photo tiles
f575cc2c41c63b83ec88e99162a2e369f0059eb9,photo printed on ceramics
a1f97b89bb03c6a224fdc741eb354a962266337d,photo printed on tiling
383c1f9f56d3982cace77c41c10a57ad2b3c3bd6,laser cutting conversion centres
aab10e8aac435dc4599718bde23af62d69bbc866,waterjet cutting conversion centres
f78eb65a6f792a10528709bfc8653d58759dcab2,vacation lodging
4b725dc4dc593f1d399155b6bd331d70cce6d4db,vacations
c2760a5d980eb71a3630e040fa0125d2663f23be,iso 22000 certification
b1cee816089adbe15709e1b07bba7c8e7f94be30,iso 9000 certifications
64bb347761e4fd9ecd38bc2e8617bcf4b0a526dd,iso 9001 certification
d758670e23740049a22ce9d6f61d2058e326fe28,shea butter
2a93d96194f07019a5ac60e9d74c62183a75be11,alternative brick slips
aad93b36455af9131ce7bdd925679b60d512c4f0,brick slip modules
5655fa119e429ec54a500bb845b7e27b8cb3656f,brick slip supplier
cb12262588fc54d16fae684c20ac18bb86ba0fc9,decorative brick slips
9b07b93f57662db5bcdd0115df86df9cbc7e218f,flexible brick slips
7446f59c33176b0b926220c019f672efdb3c1579,flexible decorative brick slips
138d732519ec9681ee30f256988dca03407321cd,bull
57621bd7a5c87deb4c94d44952f9615acd845914,romania consolidated cargo
b13001d5dde134af8d2868b9f045216ccfb3743c,romania general cargo
31bdd3d608b442251d17b03a591c5e690b9c1099,lost-wax castings
8857b3c8b3f3dc6dc3503e42e1c5238afbac144a,precision casting according to the lost-wax casting process
b2efc788812f7eade268874f88f55e21f7b2ae82,job portal
62229275af529a293aa7bd177380175274a66dd1,portals
920670fd0911a24673f7da9019846314956a8bba,bush-hammering
2762334a5f60b5fa807e86ec82bb04a39536cd71,bushes
649423fa9a0018e985169bfb646ae328b132e3c5,threaded bushes
2f253199de4688986943a6b5b027346108e6ab61,bar code scanners
2742a7c5db9c0572c8b9145b5bce06bb73a5c9a1,bar code technology
eb7408e94e6bd968e8788bd5f5ed37ca253656dd,european haulage
d919b648dcc22db120da21c8e63d7d32f57d79a7,european truck haulage
5010437e9f99c8227ec9da9d6f47bd444f4c7a18,rubber vibration absorbers
eae4289f938acbdababbfa4dc4d3836dad5984fe,vibration absorbers
7393c1d159377abe84042943e05d7e087991f186,blue test inks
5ab4fda6408d4764e695c32c47bc9f30daf1ffd9,pink test inks
f9b482a237fd57f72eb1d691f045e99e41eefd10,wines - loire valley
2a5739a7a4eee95f37eda25cc35809ba5e273c1b,wines - rhône valley
47a070d65b812ae2dd42f2ec71dfce574c3fbe0b,unravelled fibres for use in automobiles
6df2a3a963ebe004aed037d020b7a7d34f611701,unravelled fibres for use in geotextiles
e6a4351f731820e1e4546feb3171e045837db6f8,eddy current separator
507e25394bdc3eddd9e7964cb3732d138686141e,eddy current testing
f286b8e69a6d050b81e3deb15193df1a79b056fd,bouchot mussel
fd8095030a7907c917cf7afe5ad117e7af4e3c93,mussel fisher
ef8c1504d4ac9edd28a3fadf96dbfffb7f56fa29,mussels
00f5bdc56c41574606c80a4893abdf4d227b0322,fine panel work
418fb391aac1468da82f61f3939bb0afd168023b,special panel work
41d886e4c21d1870711dfd312fc04e30d2a5e07e,bevel gear sets
06ad7960edddd49e09b4ad0fb7a02f1860566c99,"bevel gears, ground"
118d38c3097e057ff5cb02f1477731920bd35bfa,spark erosion
e5c8fe9ce219b9d5f40adc767f05d389fa4e8aca,wire spark erosion
a572443ab44cf081bfc950fae73a46310e3e7c00,certified natural care
c380a19283658254f916ef5452853b699c458a5d,natural face care
8f78ebe8eb468e593aaa1382c4d06b282426071b,flexible couplings for transmissions
bc3ce4dc361eb8cd50970db687cbcd056ef8b0c8,rigid flexible coupling
a94aa6a9888ac592a240623791f1e2c5bfe61087,concrete lifting solutions
d7f7422fea35db549f634d79d823476d84ae81cd,customised lifting solutions
29a387e74d366da2079c5c501ba9c8a4e221df86,vacuum lifting solution
b54aaa99ef7703df47d076e74f83c6535c118a2d,centrifugal foundry machine
719bb0fe6b8d22f738b5123d5e66d9ebacf2a96c,industrial food colours
367d7f264cb87d2bc1308474c079212c931fc7aa,industrial food steamers
08393479e630c790527ead128ff40fda479c8bbc,boron carbide ceramics
914398671d5f85b7bb7cd0bcac5e64594e23753c,silicon carbide bushings
308c19a7b527a57cc086f39d536073cdb8f5f900,silicon carbide rings
cbe8bad2de044df835b654b6bc1ec290f08ebb56,silicon carbide-ceramic
1430fd26ed07651f08ab03098c8e6745701abf6a,drone
eca93d5610c1b36c5632d9a89ba6ca5ebb2561e9,automatic multihead equipment
b70648b8516e525ab98ef4b73c2a3ceca358d858,automatic piloting equipment
3924d898eecc8611f21ea78c3c957b8f15b4e51d,pop up card
ddad561eb9ce4b8f64b9c02d306ef0b63ca91f06,anodes
3df167bea456744ceb901772ea98d9b1f777d1b5,sacrificial anodes
805480e3faf97551bbb7ac6f3d224baab7c37177,repatriation of remains
c0b37409a9b68d8b682e6fed7e017c6885a27855,repatriation of remains from france
a8fffdaeaf8f60030fda1187483df1d8609412fe,repatriation of remains from russia
d134f34dad951dfb19a3de142a9c90935a45ee8c,repatriation of remains from the uk
96c3dea70d1c32b572a3f69dd1382b2509700903,repatriation of remains from the usa
2e566c5b5e0f489a231fd74b59ce6fc02e5687ec,packaged watermelons
ef1a762d28eda40a6eae2a85b287051d8b4a1e01,watermelon
37254b9ab1c81a121116db8a625517003648417b,lids for sealing bowls
3452f0b1882eede7b927603b18e5e7747d850ef5,sealing bowls
86db715de4ac18089e8dfaaddcf6ea97c7bf4ae2,high-energy batteries
19c1d21149be5be51cd54803925d593bcf5fb904,high-energy magnets
c8058ba346497d7fca86dc9452b25003f2d01ca8,cylinder padlocks
cda003a64d01d0a50037363302b4672f0f02ad2f,padlocks
2c1d66993f9d28266b8300ad1bbd00b299dad111,vacuum packed meat
d61e3f5f8a2e235fc94ec5e3aadd849ed34d3db2,vacuum packed vanilla
de3c000adc5e3862b628cd948c59b803b2f18788,bed restraint belts
ca7c3b2265fa2a8980607601a367a26acd6cc23a,wheelchair restraint belts
73337eefac6b10357c8dc9c9b390b4234a33029a,perforated stretch canvas wall
