company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
dipende s.r.l.s.;glass_construction_materials;crockery;;;39 via dell' artigianato | 06053 deruta - italy;deruta - italy;6053.0;italy;crockery | decorative porcelain | ornamental ceramics;the company dipende s.r.l.s., which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in deruta, italy.;11.0;50.0;registered office;False;;;;dipende-srls_seac010225493-001
fabbrica maioliche m.c. celletti di mancinelli alessandro;glass_construction_materials;crockery;;;273 via tiberina | 06053 deruta - italy;deruta - italy;6053.0;italy;crockery | decorative porcelain | ornamental ceramics;the company fabbrica maioliche m.c. celletti di mancinelli alessandro, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in deruta, italy.;;;registered office;False;;;;fabbrica-maioliche-mc-celletti-di-mancinelli-alessandro_seac006368088-001
international service company s.r.l.;glass_construction_materials;crockery;;wholesaler;61 viale edison tommaso | 20099 sesto san giovanni - italy;sesto san giovanni - italy;20099.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company international service company s.r.l., is a wholesaler, founded in 1989, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in sesto san giovanni, italy.;;;registered office;False;1989.0;;;international-service-company-srl_seac001584045-001
ceramiche arcadia s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;km. 57.820 via flaminia | 01033 civita castellana - italy;civita castellana - italy;1033.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche arcadia s.r.l., is a manufacturer/ producer, founded in 2005, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in civita castellana, italy.;11.0;50.0;registered office;False;2005.0;http://www.ceramichearcadia.com;;ceramiche-arcadia-srl_seac002061162-001
valli s.r.l.;glass_construction_materials;crockery;;;17 via dell' olmo | 36055 nove - italy;nove - italy;36055.0;italy;crockery | decorative porcelain | ornamental ceramics;the company valli s.r.l., which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in nove, italy.;;;registered office;False;;;;valli-srl_seac006077953-001
cremonese bruno;glass_construction_materials;crockery;;wholesaler;marconi guglielmo | 20835 muggio' - italy;muggio' - italy;20835.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | games and toys;the company cremonese bruno, is a wholesaler, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and games and toys industries. it is based in muggio', italy.;;;registered office;False;;;;cremonese-bruno_seac000028287-001
stabile giovanni;glass_construction_materials;crockery;;;42 via de marinis | 84019 vietri sul mare - italy;vietri sul mare - italy;84019.0;italy;crockery | decorative porcelain | ornamental ceramics;the company stabile giovanni, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in vietri sul mare, italy.;;;;False;;;;stabile-giovanni_seac005011964-001
europackaging s.r.l.;glass_construction_materials;crockery;;wholesaler;5 via sondrio | 20020 lainate - italy;lainate - italy;20020.0;italy;glass hollowware | crockery | vials and flasks, glass;the company europackaging s.r.l., is a wholesaler, founded in 1992, which operates in the glass hollowware industry. it also operates in the crockery, and vials and flasks, glass industries. it is based in lainate, italy.;;;registered office;False;1992.0;http://www.europackaging-srl.com;;europackaging-srl_seac003432052-001
ceramica de falco;glass_construction_materials;crockery;;;190 corso umberto | 84019 vietri sul mare - italy;vietri sul mare - italy;84019.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramica de falco, founded in 2004, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in vietri sul mare, italy.;1.0;10.0;registered office;False;2004.0;;;ceramica-de-falco_seac002983775-001
a pack s.r.l.;glass_construction_materials;crockery;;wholesaler;5 via marenco romualdo | 20144 milano - italy;milano - italy;20144.0;italy;glass hollowware | crockery | vials and flasks, glass;the company a pack s.r.l., is a wholesaler, founded in 2000, which operates in the glass hollowware industry. it also operates in the crockery, and vials and flasks, glass industries. it is based in milano, italy.;;;registered office;False;2000.0;;;a-pack-srl_seac003487292-001
ceramiche del sole s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;98 | 70038 terlizzi - italy;terlizzi - italy;70038.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche del sole s.r.l., is a manufacturer/ producer, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in terlizzi, italy.;;;;False;;;;ceramiche-del-sole-srl_seac001009770-001
bonsignore maria grazia;glass_construction_materials;crockery;;;36 via torres ludovico | 90046 monreale - italy;monreale - italy;90046.0;italy;crockery | decorative porcelain | ornamental ceramics;the company bonsignore maria grazia, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in monreale, italy.;;;registered office;False;;;;bonsignore-maria-grazia_seac006342347-001
ceramica de maio francesco s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;5 via nazionale | 84015 nocera superiore - italy;nocera superiore - italy;84015.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramica de maio francesco s.r.l., is a manufacturer/ producer, founded in 1981, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in nocera superiore, italy.;11.0;50.0;registered office;False;1981.0;http://www.francescodemaio.it;;ceramica-de-maio-francesco-srl_seac001578462-001
ceramiche artigianali dei f.lli tonj & g. dimino;glass_construction_materials;crockery;;manufacturer/ producer;8 piazza friscia saverio | 92019 sciacca - italy;sciacca - italy;92019.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche artigianali dei f.lli tonj & g. dimino, is a manufacturer/ producer, founded in 1994, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in sciacca, italy.;1.0;10.0;registered office;False;1994.0;;;ceramiche-artigianali-dei-flli-tonj-g-dimino_seac002228767-001
porcellana valentina s.r.l.;glass_construction_materials;crockery;;;via sassacci | 01033 civita castellana - italy;civita castellana - italy;1033.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company porcellana valentina s.r.l., founded in 1985, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in civita castellana, italy.;;;registered office;False;1985.0;http://www.porcellanavalentina.it;;porcellana-valentina-srl_seac000194200-001
ceramiche noi societa' cooperativa;glass_construction_materials;crockery;;;6 via marx carlo | 06012 citta' di castello - italy;citta' di castello - italy;6012.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche noi societa' cooperativa, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in citta' di castello, italy.;11.0;50.0;registered office;False;;;;ceramiche-noi-societa-cooperativa_seac010971360-001
ricceri sergio;glass_construction_materials;crockery;;service provider;12/16 via fabbiolle | 50023 impruneta - italy;impruneta - italy;50023.0;italy;crockery | terra-cotta crockery;the company ricceri sergio, is a service provider, which operates in the crockery industry. it also operates in the terra-cotta crockery industries. it is based in impruneta, italy.;1.0;10.0;registered office;False;;;;ricceri-sergio_seac000561801-001
le ceramiche di nonna rosa di d'amico benedetta;glass_construction_materials;crockery;;;9 piazza mangano lucia | 95037 san giovanni la punta - italy;san giovanni la punta - italy;95037.0;italy;crockery | decorative porcelain | ornamental ceramics;the company le ceramiche di nonna rosa di d'amico benedetta, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in san giovanni la punta, italy.;11.0;50.0;registered office;False;;;;le-ceramiche-di-nonna-rosa-di-damico-benedetta_seac005652118-001
ceramiche niccacci m.assnta e c s.n.c.;glass_construction_materials;crockery;;;8 via alpinolo magnini | 06053 deruta - italy;deruta - italy;6053.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche niccacci m.assnta e c s.n.c., founded in 1987, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in deruta, italy.;;;registered office;False;1987.0;;;ceramiche-niccacci-massnta-e-c-snc_seac000483092-001
conticelli sara;glass_construction_materials;crockery;;manufacturer/ producer;56 via pacini | 56031 bientina - italy;bientina - italy;56031.0;italy;crockery | decorative porcelain | ornamental ceramics;the company conticelli sara, is a manufacturer/ producer, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in bientina, italy.;;;registered office;False;;;;conticelli-sara_seac004966733-001
gallo rosso s.r.l.;glass_construction_materials;crockery;;;8/p via vannucci atto | 51031 agliana - italy;agliana - italy;51031.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company gallo rosso s.r.l., which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in agliana, italy.;;;;False;;;;gallo-rosso-srl_seac006387182-001
icc home s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;localita' casale ettorre | 01033 civita castellana - italy;civita castellana - italy;1033.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company icc home s.r.l., is a manufacturer/ producer, founded in 2005, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in civita castellana, italy.;;;registered office;False;2005.0;;;icc-home-srl_seac003358567-001
brigial s.n.c. di brivitello alice e giacomo;glass_construction_materials;crockery;;manufacturer/ producer;6 via san bonaventura | 95041 caltagirone - italy;caltagirone - italy;95041.0;italy;crockery | decorative porcelain | ornamental ceramics;the company brigial s.n.c. di brivitello alice e giacomo, is a manufacturer/ producer, founded in 1998, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in caltagirone, italy.;;;;False;1998.0;;;brigial-snc-di-brivitello-alice-e-giacomo_seac002849032-001
ceramiche il ponte s.a.s. di cioni francesca e cioni andrea;glass_construction_materials;crockery;;manufacturer/ producer;35 via tosco romagnola nord | 50056 montelupo fiorentino - italy;montelupo fiorentino - italy;50056.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche il ponte s.a.s. di cioni francesca e cioni andrea, is a manufacturer/ producer, founded in 1974, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in montelupo fiorentino, italy.;11.0;50.0;registered office;False;1974.0;;;ceramiche-il-ponte-sas-di-cioni-francesca-e-cioni-andrea_seac004864560-001
lazzarotti paolo;glass_construction_materials;crockery;;manufacturer/ producer;2 via toselli pietro | 63100 ascoli piceno - italy;ascoli piceno - italy;63100.0;italy;crockery | decorative porcelain | ornamental ceramics;the company lazzarotti paolo, is a manufacturer/ producer, founded in 1985, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in ascoli piceno, italy.;1.0;10.0;registered office;False;1985.0;;;lazzarotti-paolo_seac006175614-001
sofia la maiolica calatina di intonato giuseppe e intonato nicola s.;glass_construction_materials;crockery;;;16/bis via balchino | 95041 caltagirone - italy;caltagirone - italy;95041.0;italy;crockery | decorative porcelain | ornamental ceramics;the company sofia la maiolica calatina di intonato giuseppe e intonato nicola s., which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in caltagirone, italy.;;;registered office;False;;;;sofia-la-maiolica-calatina-di-intonato-giuseppe-e-intonato-nicola-s_seac004664294-001
giancappetti s.r.l.;glass_construction_materials;crockery;;manufacturer/ producer;16 via antonio vivaldi | 84090 montecorvino pugliano - italy;montecorvino pugliano - italy;84090.0;italy;crockery | decorative porcelain | ornamental ceramics;the company giancappetti s.r.l., is a manufacturer/ producer, founded in 2001, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in montecorvino pugliano, italy.;;;;False;2001.0;;;giancappetti-srl_seac000915562-001
ceramiche lacosta s.n.c.;glass_construction_materials;crockery;;;bassanese superiore | 36050 pozzoleone - italy;pozzoleone - italy;36050.0;italy;crockery | decorative porcelain | ornamental ceramics;the company ceramiche lacosta s.n.c., which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in pozzoleone, italy.;;;registered office;False;;;;ceramiche-lacosta-snc_seac000509286-001
putignano rocco;glass_construction_materials;crockery;;;6 vicolo ii malta | 74015 martina franca - italy;martina franca - italy;74015.0;italy;crockery | decorative porcelain | ornamental ceramics;the company putignano rocco, founded in 2008, which operates in the crockery industry. it also operates in the decorative porcelain, and ornamental ceramics industries. it is based in martina franca, italy.;;;;False;2008.0;;;putignano-rocco_seac005098458-001
fornace campo al sole s.r.l.;glass_construction_materials;crockery;;;1 localita' camporempoli | 53017 radda in chianti - italy;radda in chianti - italy;53017.0;italy;crockery | concrete products and conglomerates | bricks;the company fornace campo al sole s.r.l., founded in 2003, which operates in the crockery industry. it also operates in the concrete products and conglomerates, and bricks industries. it is based in radda in chianti, italy.;;;registered office;False;2003.0;;;fornace-campo-al-sole-srl_seac000281532-001
tognana porcellane s.p.a.;glass_construction_materials;crockery;;manufacturer/ producer;22 via capitello | 31030 casier - italy;casier - italy;31030.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company tognana porcellane s.p.a., is a manufacturer/ producer, founded in 1976, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in casier, italy.;;;registered office;False;1976.0;http://www.tognanaporcellane.it;;tognana-porcellane-spa_seac000116362-001
arico' lucia;glass_construction_materials;crockery;;retailer;8 via previtera | 95013 fiumefreddo di sicilia - italy;fiumefreddo di sicilia - italy;95013.0;italy;crockery | terra-cotta crockery;the company arico' lucia, is a retailer, founded in 2005, which operates in the crockery industry. it also operates in the terra-cotta crockery industries. it is based in fiumefreddo di sicilia, italy.;;;registered office;False;2005.0;;;arico-lucia_seac003003585-001
