company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
fumante s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;246 via appia antica | 81020 casapulla - italy;casapulla - italy;81020.0;italy;windows | furnishing - supplies | buildings, prefabricated;the company fumante s.r.l., is a manufacturer/ producer, founded in 1989, which operates in the windows industry. it also operates in the furnishing - supplies, and buildings, prefabricated industries. it is based in casapulla, italy.;1.0;10.0;registered office;False;1989.0;http://www.fumante.it;;fumante-srl_seac000542095-001
tokheim sofitam italia s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;1 strada provinciale n. 26 asti-quattordio | 14030 scurzolengo - italy;scurzolengo - italy;14030.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company tokheim sofitam italia s.r.l., is a manufacturer/ producer, founded in 1990, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in scurzolengo, italy.;;;registered office;False;1990.0;http://www.tokheim.com;;tokheim-sofitam-italia-srl_seac001712270-001
edilsider s.p.a.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;3 via lago vecchio | 23801 calolziocorte - italy;calolziocorte - italy;23801.0;italy;building materials, manufacture - machinery and equipment | buildings, prefabricated | cement-making - machinery and equipment;the company edilsider s.p.a., is a manufacturer/ producer, founded in 1976, which operates in the building materials, manufacture - machinery and equipment industry. it also operates in the buildings, prefabricated, and cement-making - machinery and equipment industries. it is based in calolziocorte, italy.;11.0;50.0;registered office;False;1976.0;;;edilsider-spa_seac000058101-001
edilizia colasanti s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;pellico silvio | 00040 lariano - italy;lariano - italy;40.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company edilizia colasanti s.r.l., is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in lariano, italy.;;;registered office;False;;;;edilizia-colasanti-srl_seac003379453-001
anaunia;construction_public_works;buildings_prefabricated;;manufacturer/ producer;1 via roma | 38011 cavareno - italy;cavareno - italy;38011.0;italy;shutters | buildings, prefabricated | sheds, construction site;the company anaunia, is a manufacturer/ producer, founded in 1993, which operates in the shutters industry. it also operates in the buildings, prefabricated, and sheds, construction site industries. it is based in cavareno, italy.;;;registered office;False;1993.0;;;anaunia_seac000401853-001
inprogest s.p.a.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;127 via borsa mario | 00159 roma - italy;roma - italy;159.0;italy;industrial consultants | buildings, prefabricated | sheds, construction site;the company inprogest s.p.a., is a manufacturer/ producer, founded in 1989, which operates in the industrial consultants industry. it also operates in the buildings, prefabricated, and sheds, construction site industries. it is based in roma, italy.;;;registered office;False;1989.0;;;inprogest-spa_seac004685886-001
tondo giovanni;construction_public_works;buildings_prefabricated;;;brasil | 33028 tolmezzo - italy;tolmezzo - italy;33028.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company tondo giovanni, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in tolmezzo, italy.;;;registered office;False;;;;tondo-giovanni_seac000498426-001
io abito s.r.l.;construction_public_works;buildings_prefabricated;;;230 via ponte romano | 11027 saint-vincent - italy;saint-vincent - italy;11027.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company io abito s.r.l., founded in 2006, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in saint-vincent, italy.;;;;False;2006.0;;;io-abito-srl_seac004858302-001
sicap;construction_public_works;buildings_prefabricated;;;96 via bertini eugenio | 47122 forli' - italy;forli' - italy;47122.0;italy;buildings, prefabricated | bricks | plaster and plaster products;the company sicap, founded in 2005, which operates in the buildings, prefabricated industry. it also operates in the bricks, and plaster and plaster products industries. it is based in forli', italy.;11.0;50.0;registered office;False;2005.0;;;sicap_seac000944047-001
cicchini leonello;construction_public_works;buildings_prefabricated;;manufacturer/ producer;7 via degli orti | 66044 archi - italy;archi - italy;66044.0;italy;buildings, prefabricated | garages, prefabricated | prefabricated one-piece modules;the company cicchini leonello, is a manufacturer/ producer, founded in 1994, which operates in the buildings, prefabricated industry. it also operates in the garages, prefabricated, and prefabricated one-piece modules industries. it is based in archi, italy.;1.0;10.0;;False;1994.0;;;cicchini-leonello_seac000500869-001
borgioni prefabbricati s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;1 strada palazzetta | 06134 perugia - italy;perugia - italy;6134.0;italy;panels, wood | buildings, prefabricated | tents and marquees;the company borgioni prefabbricati s.r.l., is a manufacturer/ producer, founded in 1960, which operates in the panels, wood industry. it also operates in the buildings, prefabricated, and tents and marquees industries. it is based in perugia, italy.;11.0;50.0;;False;1960.0;http://www.borgioni.com;;borgioni-prefabbricati-srl_seac000557613-001
petrol vitae s.r.l.;construction_public_works;buildings_prefabricated;;service provider;14 via zambesi | 65015 montesilvano - italy;montesilvano - italy;65015.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company petrol vitae s.r.l., is a service provider, founded in 2008, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in montesilvano, italy.;11.0;50.0;;False;2008.0;;;petrol-vitae-srl_seac005782590-001
scalabrini prefabbricati s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;8/a via brolo sotto | 42019 scandiano - italy;scandiano - italy;42019.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company scalabrini prefabbricati s.r.l., is a manufacturer/ producer, founded in 1998, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in scandiano, italy.;11.0;50.0;registered office;False;1998.0;http://www.scalabrini.it;;scalabrini-prefabbricati-srl_seac000519696-001
