company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
artimestieri coop. sociale;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;via san mauro, 12 | 12012 boves - italy;boves - italy;12012.0;italy;thermal insulation materials;the company artimestieri coop. sociale, is a manufacturer/ producer, which operates in the thermal insulation materials industry. it is based in boves, italy.;1.0;10.0;;False;;https://store.artimestieri.com;;artimestieri-coop-sociale_00000004604678-417763001
isolveneto srl;construction_public_works;thermal_insulation_materials;;service provider;via nazionale del brennero 101 | 37029 verona - italy;verona - italy;37029.0;italy;thermal insulation materials;the company isolveneto srl, is a service provider, which operates in the thermal insulation materials industry. it is based in verona, italy.;1.0;10.0;;False;;http://www.isolveneto.it/;;isolveneto-srl_00000005279906-593655001
la plastik tex - technology thermal insulation;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;via monte bernina, 10 | 20010 bareggio - italy;bareggio - italy;20010.0;italy;thermal insulation materials;the company la plastik tex - technology thermal insulation, is a manufacturer/ producer, founded in 1975, which operates in the thermal insulation materials industry. it is based in bareggio, italy.;11.0;50.0;registered office – parent company - subsidiary;False;1975.0;http://www.laplastiktex.it/;;la-plastik-tex-technology-thermal-insulation_ita319032-00101
isocold italia s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;46 via ai vodi | 38015 lavis - italy;lavis - italy;38015.0;italy;thermal insulation materials | insulating panels | heat insulation panels;the company isocold italia s.r.l., is a manufacturer/ producer, which operates in the thermal insulation materials industry. it also operates in the insulating panels, and heat insulation panels industries. it is based in lavis, italy.;;;;False;;http://www.isocold.it;;isocold-italia-srl_seac006561802-001
tecno tape srl;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;via monte bernina, 4 | 20010 bareggio - italy;bareggio - italy;20010.0;italy;thermal insulation materials;the company tecno tape srl, is a manufacturer/ producer, which operates in the thermal insulation materials industry. it is based in bareggio, italy.;1.0;10.0;;False;;http://www.tecnotape.net;;tecno-tape-srl_00000003600951-581206001
la plastik tex snc di maffi massimo & rossella;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;via monte bernina, | 20010 bareggio - italy;bareggio - italy;20010.0;italy;thermal insulation materials | fibreglass fabrics;the company la plastik tex snc di maffi massimo & rossella, is a manufacturer/ producer, which operates in the thermal insulation materials industry. it also operates in the fibreglass fabrics industries. it is based in bareggio, italy.;1.0;10.0;;False;;https://www.laplastiktex.it/;;la-plastik-tex-snc-di-maffi-massimo-rossella_00000004674810-475922001
rubber project srl;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;via cercone, 13 | 24060 castelli calepio - italy;castelli calepio - italy;24060.0;italy;rubber - technical items for industry | supplies for the food industry | accessories for valves | accessories for the pneumatics industry | thermal insulation - materials;the company rubber project srl, is a manufacturer/ producer, which operates in the rubber - technical items for industry industry. it also operates in the supplies for the food industry, accessories for valves, accessories for the pneumatics industry, and thermal insulation - materials industries. it is based in castelli calepio, italy.;1.0;10.0;;False;;;;rubber-project-srl_00000004730106-529034001
re.pack srl;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;via antoniana 108/a | 35011 campodarsego - italy;campodarsego - italy;35011.0;italy;thermal insulation materials | working polystyrene;the company re.pack srl, is a manufacturer/ producer, founded in 2000, which operates in the thermal insulation materials industry. it also operates in the working polystyrene industries. it is based in campodarsego, italy.;1.0;10.0;registered office – parent company;False;2000.0;http://www.re-pack.it/it/;;repack-srl_00000004690951-489524001
coimperzeta sas di zoccoli giorgio & c.;construction_public_works;thermal_insulation_materials;;service provider;via messina 70/b | 20831 seregno - italy;seregno - italy;20831.0;italy;thermal insulation materials | asbestos removal | building and roof covers | waterproof sheaths | tin work;the company coimperzeta sas di zoccoli giorgio & c., is a service provider, which operates in the thermal insulation materials industry. it also operates in the asbestos removal, building and roof covers, waterproof sheaths, and tin work industries. it is based in seregno, italy.;101.0;200.0;registered office;False;;http://www.coimperzeta.net;;coimperzeta-sas-di-zoccoli-giorgio-c_00000004607753-419698001
isolmet srl;construction_public_works;thermal_insulation_materials;;;via d. alighieri, 37a | 44033 serravalle di berra (fe) - italy;serravalle di berra (fe) - italy;44033.0;italy;thermal insulation materials | polystyrene foam processing | metal structural work | insulation for buildings;the company isolmet srl, founded in 2008, which operates in the thermal insulation materials industry. it also operates in the polystyrene foam processing, metal structural work, and insulation for buildings industries. it is based in serravalle di berra (fe), italy.;;;;False;2008.0;http://www.isolmet.it;;isolmet-srl_ita318266-00101
