company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
homy calor s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;72 via nazionale adriatica | 47843 misano adriatico - italy;misano adriatico - italy;47843;italy;ovens, kilns, furnaces and hearths, industrial | fireplaces and stoves, ornamental and accessories | stoves, cast iron;the company homy calor s.r.l., founded in 2001, which operates in the ovens, kilns, furnaces and hearths, industrial industry. it also operates in the fireplaces and stoves, ornamental and accessories, and stoves, cast iron industries. it is based in misano adriatico, italy.;;;;False;2001.0;;;homy-calor-srl_seac000625324-001
gover caminetti (s.r.l.);construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;mangiarotti giuseppe | 33033 codroipo (ud) - italy;codroipo (ud) - italy;33033;italy;fireplaces and stoves, ornamental and accessories;the company gover caminetti (s.r.l.), is a manufacturer/ producer, which operates in the fireplaces and stoves, ornamental and accessories industry. it is based in codroipo (ud), italy.;11.0;50.0;;False;;http://www.goversrl.com;;gover-caminetti-srl_ita123124-00101
izzo michele;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;190 strada statale 18 | 84091 battipaglia - italy;battipaglia - italy;84091;italy;marble and natural stones | fireplaces and stoves, ornamental and accessories | marble;the company izzo michele, is a manufacturer/ producer, founded in 1995, which operates in the marble and natural stones industry. it also operates in the fireplaces and stoves, ornamental and accessories, and marble industries. it is based in battipaglia, italy.;;;registered office;False;1995.0;;;izzo-michele_seac000837569-001
artis srl;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;via picenardi, 7 | 42012 campagnola emilia (re) - italy;campagnola emilia (re) - italy;42012;italy;fireplaces and stoves, ornamental and accessories;the company artis srl, which operates in the fireplaces and stoves, ornamental and accessories industry. it is based in campagnola emilia (re), italy.;;;;False;;http://www.artiscaminettiantichi.it;;artis-srl_ita316415-00101
tieffe impianti;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;50/b via adua | 42124 reggio nell'emilia - italy;reggio nell'emilia - italy;42124;italy;fireplaces and stoves, ornamental and accessories | heating and air conditioning - works | stoves, cast iron;the company tieffe impianti, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the heating and air conditioning - works, and stoves, cast iron industries. it is based in reggio nell'emilia, italy.;;;registered office;False;;http://www.tieffeimpianti.com;;tieffe-impianti_seac005197954-001
aba' clima dei f.lli aba' stefano e luca s.n.c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;service provider;46 via iv novembre | 00048 nettuno - italy;nettuno - italy;48;italy;fireplaces and stoves, ornamental and accessories | boilers, industrial | boilers, cast iron;the company aba' clima dei f.lli aba' stefano e luca s.n.c., is a service provider, founded in 2004, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the boilers, industrial, and boilers, cast iron industries. it is based in nettuno, italy.;;;registered office;False;2004.0;http://www.abaclima.it;;aba-clima-dei-flli-aba-stefano-e-luca-snc_seac001056745-001
maxi garden s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;retailer;11 via grandi | 60027 osimo - italy;osimo - italy;60027;italy;gardening and horticulture - machinery and equipment | agricultural systems and equipment | fireplaces and stoves, ornamental and accessories;the company maxi garden s.r.l., is a retailer, founded in 1997, which operates in the gardening and horticulture - machinery and equipment industry. it also operates in the agricultural systems and equipment, and fireplaces and stoves, ornamental and accessories industries. it is based in osimo, italy.;;;registered office;False;1997.0;https://www.maxigarden.it/;;maxi-garden-srl_seac000424414-001
seb - sviluppo energia da bionasse di palmerini d. e fattorini patrizi;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;339 via s. maria | 03029 veroli - italy;veroli - italy;3029;italy;electricity - production and distribution | energy sources, alternative - equipment and systems | fireplaces and stoves, ornamental and accessories;the company seb - sviluppo energia da bionasse di palmerini d. e fattorini patrizi, founded in 1992, which operates in the electricity - production and distribution industry. it also operates in the energy sources, alternative - equipment and systems, and fireplaces and stoves, ornamental and accessories industries. it is based in veroli, italy.;;;;False;1992.0;;;seb-sviluppo-energia-da-bionasse-di-palmerini-d-e-fattorini-patrizi_seac005292447-001
ciriachi stefano & c. s.a.s.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;km. 6.300 strada provinciale arceviese | 60019 senigallia - italy;senigallia - italy;60019;italy;construction materials | fireplaces and stoves, ornamental and accessories | bricks;the company ciriachi stefano & c. s.a.s., founded in 1986, which operates in the construction materials industry. it also operates in the fireplaces and stoves, ornamental and accessories, and bricks industries. it is based in senigallia, italy.;11.0;50.0;;False;1986.0;;;ciriachi-stefano-c-sas_seac000257850-001
zanardo giardinaggio di zanardo luciano & figli s.n.c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;96 via conegliano | 31058 susegana - italy;susegana - italy;31058;italy;gardening and horticulture - machinery and equipment | furniture and decorations, garden | fireplaces and stoves, ornamental and accessories;the company zanardo giardinaggio di zanardo luciano & figli s.n.c., is a manufacturer/ producer, founded in 1987, which operates in the gardening and horticulture - machinery and equipment industry. it also operates in the furniture and decorations, garden, and fireplaces and stoves, ornamental and accessories industries. it is based in susegana, italy.;11.0;50.0;registered office;False;1987.0;http://www.zanardogiardinaggio.com;;zanardo-giardinaggio-di-zanardo-luciano-figli-snc_seac000592952-001
e - form s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;36 via battisti | 28010 briga novarese - italy;briga novarese - italy;28010;italy;plumbing, domestic | bathrooms - furniture and fittings | fireplaces and stoves, ornamental and accessories;the company e - form s.r.l., which operates in the plumbing, domestic industry. it also operates in the bathrooms - furniture and fittings, and fireplaces and stoves, ornamental and accessories industries. it is based in briga novarese, italy.;11.0;50.0;registered office;False;;http://www.eformdesign.it;;e-form-srl_seac005559826-001
di fiore forni di di fiore alessandro & c. s.n.c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;52 via santi | 63064 cupra marittima - italy;cupra marittima - italy;63064;italy;fireplaces and stoves, ornamental and accessories | pizza oven | bakery ovens;the company di fiore forni di di fiore alessandro & c. s.n.c., is a manufacturer/ producer, founded in 1981, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the pizza oven, and bakery ovens industries. it is based in cupra marittima, italy.;11.0;50.0;registered office;False;1981.0;http://www.difiore-forni.it;;di-fiore-forni-di-di-fiore-alessandro-c-snc_seac001531821-001
