company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
migliosi maurizio;construction_public_works;urban_fixtures_and_installations;;;30 via dell' artigianato | 06083 bastia umbra - italy;bastia umbra - italy;6083;italy;fabrics, coated | sun protection, interior and exterior | urban fixtures and installations;the company migliosi maurizio, which operates in the fabrics, coated industry. it also operates in the sun protection, interior and exterior, and urban fixtures and installations industries. it is based in bastia umbra, italy.;;;registered office;False;;;;migliosi-maurizio_seac000558469-001
artecem;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;s. martino | 56046 riparbella - italy;riparbella - italy;56046;italy;sun protection, interior and exterior | stairs and handrails | urban fixtures and installations;the company artecem, is a manufacturer/ producer, founded in 1995, which operates in the sun protection, interior and exterior industry. it also operates in the stairs and handrails, and urban fixtures and installations industries. it is based in riparbella, italy.;;;registered office;False;1995.0;;;artecem_seac000364933-001
macagi s.r.l.;construction_public_works;urban_fixtures_and_installations;;wholesaler;cerrete collicelli | 62011 cingoli - italy;cingoli - italy;62011;italy;urban fixtures and installations | benches, park | toilets, public;the company macagi s.r.l., is a wholesaler, founded in 2006, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in cingoli, italy.;;;registered office;False;2006.0;http://www.macagi.com;;macagi-srl_seac000273495-001
hi - tech di d angelo salvatore & c. s.a.s.;construction_public_works;urban_fixtures_and_installations;;;mimiani | 93017 san cataldo - italy;san cataldo - italy;93017;italy;urban fixtures and installations | bricks | plaster and plaster products;the company hi - tech di d angelo salvatore & c. s.a.s., which operates in the urban fixtures and installations industry. it also operates in the bricks, and plaster and plaster products industries. it is based in san cataldo, italy.;;;registered office;False;;;;hi-tech-di-d-angelo-salvatore-c-sas_seac000481682-001
tomasi arch.aldo e tomasi arch.maddalena architetti associati;construction_public_works;urban_fixtures_and_installations;;;cavour camillo benso | 38122 trento - italy;trento - italy;38122;italy;consultants - construction and civil engineering | urban fixtures and installations | parks and gardens - consultants;the company tomasi arch.aldo e tomasi arch.maddalena architetti associati, which operates in the consultants - construction and civil engineering industry. it also operates in the urban fixtures and installations, and parks and gardens - consultants industries. it is based in trento, italy.;;;registered office;False;;;;tomasi-archaldo-e-tomasi-archmaddalena-architetti-associati_seac000406957-001
moro serizzo;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;3 via al piano inferiore | 28862 crodo - italy;crodo - italy;28862;italy;urban fixtures and installations | marble and natural stones | furniture and decorations, garden;the company moro serizzo, is a manufacturer/ producer, founded in 1979, which operates in the urban fixtures and installations industry. it also operates in the marble and natural stones, and furniture and decorations, garden industries. it is based in crodo, italy.;;;registered office;False;1979.0;;;moro-serizzo_seac000136755-001
geatti arnaldo s.r.l.;construction_public_works;urban_fixtures_and_installations;;wholesaler;84 via zorutti | 33030 campoformido - italy;campoformido - italy;33030;italy;tubes and pipes, rubber and plastic | fire protection equipment | urban fixtures and installations;the company geatti arnaldo s.r.l., is a wholesaler, founded in 1985, which operates in the tubes and pipes, rubber and plastic industry. it also operates in the fire protection equipment, and urban fixtures and installations industries. it is based in campoformido, italy.;11.0;50.0;registered office;False;1985.0;;;geatti-arnaldo-srl_seac000387761-001
savino fortunato di savino palma;construction_public_works;urban_fixtures_and_installations;;retailer;zona industriale localita' taverna di annibale | 83040 frigento - italy;frigento - italy;83040;italy;urban fixtures and installations;the company savino fortunato di savino palma, is a retailer, which operates in the urban fixtures and installations industry. it is based in frigento, italy.;1.0;10.0;;False;;http://www.savinofor.it;;savino-fortunato-di-savino-palma_00000003730307-118631001
nuova edilblok s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;30 via meucci antonio | 62027 san severino marche - italy;san severino marche - italy;62027;italy;urban fixtures and installations | sun protection, interior and exterior | stairs and handrails;the company nuova edilblok s.r.l., is a manufacturer/ producer, founded in 1969, which operates in the urban fixtures and installations industry. it also operates in the sun protection, interior and exterior, and stairs and handrails industries. it is based in san severino marche, italy.;11.0;50.0;registered office;False;1969.0;http://www.edilblok.it;;nuova-edilblok-srl_seac004640187-001
fivep s.p.a.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;22 via prato a. | 38068 rovereto - italy;rovereto - italy;38068;italy;urban fixtures and installations | lighting, street, industrial and commercial | lighting, domestic and accessories;the company fivep s.p.a., is a manufacturer/ producer, founded in 2001, which operates in the urban fixtures and installations industry. it also operates in the lighting, street, industrial and commercial, and lighting, domestic and accessories industries. it is based in rovereto, italy.;51.0;100.0;registered office;False;2001.0;http://www.fivep.com;;fivep-spa_seac000511174-001
pagliarini fontane;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;238 contrada piane di chienti | 62012 civitanova marche - italy;civitanova marche - italy;62012;italy;urban fixtures and installations | games, garden | benches, park;the company pagliarini fontane, is a manufacturer/ producer, founded in 1982, which operates in the urban fixtures and installations industry. it also operates in the games, garden, and benches, park industries. it is based in civitanova marche, italy.;;;registered office;False;1982.0;http://www.paginebianche.it/pagliarinifontaneepiscine-civitanovamarche;;pagliarini-fontane_seac000287518-001
cappa s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;zona industriale | 97100 ragusa - italy;ragusa - italy;97100;italy;tin and tin alloys | steel & metals | urban fixtures and installations;the company cappa s.r.l., is a manufacturer/ producer, founded in 1982, which operates in the tin and tin alloys industry. it also operates in the steel & metals, and urban fixtures and installations industries. it is based in ragusa, italy.;11.0;50.0;;False;1982.0;http://www.cappasrl.com;;cappa-srl_seac001363371-001
de giuli di bucchi degiuli andrea e c. s.n.c.;construction_public_works;urban_fixtures_and_installations;;subcontractor;localita' cartiera | 28885 piedimulera - italy;piedimulera - italy;28885;italy;marble and natural stones | urban fixtures and installations | marble;the company de giuli di bucchi degiuli andrea e c. s.n.c., is a subcontractor, founded in 2001, which operates in the marble and natural stones industry. it also operates in the urban fixtures and installations, and marble industries. it is based in piedimulera, italy.;;;registered office;False;2001.0;;;de-giuli-di-bucchi-degiuli-andrea-e-c-snc_seac000536483-001
progart s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;26 via del sole | 39010 andriano - italy;andriano - italy;39010;italy;urban fixtures and installations | furniture and decorations, garden | parasols;the company progart s.r.l., is a manufacturer/ producer, founded in 2004, which operates in the urban fixtures and installations industry. it also operates in the furniture and decorations, garden, and parasols industries. it is based in andriano, italy.;11.0;50.0;registered office;False;2004.0;http://www.progart.it;;progart-srl_seac000728685-001
green line;construction_public_works;urban_fixtures_and_installations;;wholesaler;248 via degli abeti | 61122 pesaro - italy;pesaro - italy;61122;italy;urban fixtures and installations | benches, park | toilets, public;the company green line, is a wholesaler, founded in 1990, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in pesaro, italy.;;;registered office;False;1990.0;;;green-line_seac000307032-001
c.d.c s.n.c. di calciotti marco d'agapiti bruno e calciotti valter;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;33 via urbano iv | 00040 lariano - italy;lariano - italy;40;italy;sun protection, interior and exterior | stairs and handrails | urban fixtures and installations;the company c.d.c s.n.c. di calciotti marco d'agapiti bruno e calciotti valter, is a manufacturer/ producer, founded in 1987, which operates in the sun protection, interior and exterior industry. it also operates in the stairs and handrails, and urban fixtures and installations industries. it is based in lariano, italy.;11.0;50.0;registered office;False;1987.0;;;cdc-snc-di-calciotti-marco-dagapiti-bruno-e-calciotti-valter_seac004873698-001
deiana graniti s.r.l.;construction_public_works;urban_fixtures_and_installations;;;24 via ghiberti | 07026 olbia - italy;olbia - italy;7026;italy;marble and natural stones | urban fixtures and installations | granite;the company deiana graniti s.r.l., founded in 2005, which operates in the marble and natural stones industry. it also operates in the urban fixtures and installations, and granite industries. it is based in olbia, italy.;11.0;50.0;registered office;False;2005.0;http://www.deianagraniti.com/;;deiana-graniti-srl_seac000649075-001
calzolari s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;4 strada cadellora | 46023 gonzaga - italy;gonzaga - italy;46023;italy;urban fixtures and installations | furniture and decorations, garden | home furniture;the company calzolari s.r.l., is a manufacturer/ producer, founded in 1964, which operates in the urban fixtures and installations industry. it also operates in the furniture and decorations, garden, and home furniture industries. it is based in gonzaga, italy.;;;registered office;False;1964.0;;;calzolari-srl_seac000027094-001
ab & com s.r.l.;construction_public_works;urban_fixtures_and_installations;;;13 piazza trento trieste | 20900 monza - italy;monza - italy;20900;italy;urban fixtures and installations | benches, park | toilets, public;the company ab & com s.r.l., founded in 2007, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in monza, italy.;;;registered office;False;2007.0;http://www.fieradimonzaebrianza.it;;ab-com-srl_seac004737018-001
senini s.p.a.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;erculiani | 25018 montichiari - italy;montichiari - italy;25018;italy;sun protection, interior and exterior | stairs and handrails | urban fixtures and installations;the company senini s.p.a., is a manufacturer/ producer, founded in 1983, which operates in the sun protection, interior and exterior industry. it also operates in the stairs and handrails, and urban fixtures and installations industries. it is based in montichiari, italy.;11.0;50.0;registered office;False;1983.0;http://www.senini.it;;senini-spa_seac000160239-001
pezzini giovanni & c. s.n.c.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;2 via conca verde 38011 amblar - don | 38011 amblar-don - italy;amblar-don - italy;38011;italy;furniture and decorations, garden | tables and chairs | urban fixtures and installations;the company pezzini giovanni & c. s.n.c., is a manufacturer/ producer, founded in 1977, which operates in the furniture and decorations, garden industry. it also operates in the tables and chairs, and urban fixtures and installations industries. it is based in amblar-don, italy.;11.0;50.0;;False;1977.0;;;pezzini-giovanni-c-snc_seac000066015-001
raffaelli alfieri eredi;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;11/9 via ponte oglio | 26032 ostiano - italy;ostiano - italy;26032;italy;urban fixtures and installations | furniture, school | furniture for business;the company raffaelli alfieri eredi, is a manufacturer/ producer, founded in 1977, which operates in the urban fixtures and installations industry. it also operates in the furniture, school, and furniture for business industries. it is based in ostiano, italy.;;;;False;1977.0;http://www.paginebianche.it/alfieriraffaelli-ostiano;;raffaelli-alfieri-eredi_seac000022458-001
kappaemme s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;via sicula | 25040 cividate camuno - italy;cividate camuno - italy;25040;italy;signs and signalling panels and boards | urban fixtures and installations | signs and signals, railway;the company kappaemme s.r.l., is a manufacturer/ producer, founded in 2006, which operates in the signs and signalling panels and boards industry. it also operates in the urban fixtures and installations, and signs and signals, railway industries. it is based in cividate camuno, italy.;11.0;50.0;registered office;False;2006.0;http://www.kappaemme.it;;kappaemme-srl_seac000795337-001
de paola marcello;construction_public_works;urban_fixtures_and_installations;;;647 via del progresso | 88046 lamezia terme - italy;lamezia terme - italy;88046;italy;urban fixtures and installations | benches, park | toilets, public;the company de paola marcello, founded in 1985, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in lamezia terme, italy.;1.0;10.0;registered office;False;1985.0;;;de-paola-marcello_seac000192441-001
stonedil s.r.l.;construction_public_works;urban_fixtures_and_installations;;service provider;32/z via di vittorio giuseppe | 38015 lavis - italy;lavis - italy;38015;italy;urban fixtures and installations | benches, park | toilets, public;the company stonedil s.r.l., is a service provider, founded in 2003, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in lavis, italy.;11.0;50.0;registered office;False;2003.0;;;stonedil-srl_seac006282306-001
pepe di alberto berbieri e c. s.a.s.;construction_public_works;urban_fixtures_and_installations;;service provider;58/b strada statale per genova | 15057 tortona - italy;tortona - italy;15057;italy;sun protection, interior and exterior | stairs and handrails | urban fixtures and installations;the company pepe di alberto berbieri e c. s.a.s., is a service provider, founded in 1985, which operates in the sun protection, interior and exterior industry. it also operates in the stairs and handrails, and urban fixtures and installations industries. it is based in tortona, italy.;11.0;50.0;registered office;False;1985.0;http://www.paginegialle.it/manufattipepe;;pepe-di-alberto-berbieri-e-c-sas_seac000329638-001
marinelli arredo urbano s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;1 localita' faeto | 52016 castel focognano - italy;castel focognano - italy;52016;italy;urban fixtures and installations | benches, park | toilets, public;the company marinelli arredo urbano s.r.l., is a manufacturer/ producer, founded in 2003, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in castel focognano, italy.;;;registered office;False;2003.0;http://www.marinellig.it;;marinelli-arredo-urbano-srl_seac000518323-001
l'ufficio s.r.l.;construction_public_works;urban_fixtures_and_installations;;wholesaler;53 via feltre | 32100 belluno - italy;belluno - italy;32100;italy;furniture and shelving, office | furniture for business | urban fixtures and installations;the company l'ufficio s.r.l., is a wholesaler, founded in 2005, which operates in the furniture and shelving, office industry. it also operates in the furniture for business, and urban fixtures and installations industries. it is based in belluno, italy.;;;registered office;False;2005.0;http://www.paginegialle.it/ufficio-bl;;lufficio-srl_seac000925650-001
troggio f.lli s.n.c.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;4 via marconi | 38095 tre ville - italy;tre ville - italy;38095;italy;scaffolding and ladders | stairs and handrails | urban fixtures and installations;the company troggio f.lli s.n.c., is a manufacturer/ producer, founded in 1964, which operates in the scaffolding and ladders industry. it also operates in the stairs and handrails, and urban fixtures and installations industries. it is based in tre ville, italy.;;;registered office;False;1964.0;http://www.paginegialle.it/troggiofratelli-treville;;troggio-flli-snc_seac000020948-001
ares s.r.l.;construction_public_works;urban_fixtures_and_installations;;manufacturer/ producer;25 via luchino visconti | 10073 cirie' - italy;cirie' - italy;10073;italy;urban fixtures and installations | benches, park | toilets, public;the company ares s.r.l., is a manufacturer/ producer, which operates in the urban fixtures and installations industry. it also operates in the benches, park, and toilets, public industries. it is based in cirie', italy.;1.0;10.0;;False;;;;ares-srl_seac005390828-001
stand up;construction_public_works;urban_fixtures_and_installations;;service provider;km. 10.000 strada statale 131 | 09028 sestu - italy;sestu - italy;9028;italy;trade fairs and exhibitions - stand fittings | urban fixtures and installations | souvenirs and advertising items;the company stand up, is a service provider, founded in 1989, which operates in the trade fairs and exhibitions - stand fittings industry. it also operates in the urban fixtures and installations, and souvenirs and advertising items industries. it is based in sestu, italy.;;;;False;1989.0;http://www.standupallestimenti.com;;stand-up_seac000558642-001
