company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
comac;construction_public_works;shutters;;manufacturer/ producer;via pisciarelli 60 g | 80078 pozzuoli - italy;pozzuoli - italy;80078;italy;frame and joinery | security grid | aluminium shutter | armoured doors;the company comac, is a manufacturer/ producer, which operates in the frame and joinery industry. it also operates in the security grid, aluminium shutter, and armoured doors industries. it is based in pozzuoli, italy.;1.0;10.0;registered office;False;;http://www.comacweb.it;;comac_00000004523094-326619001
spazio tenda s.n.c. di spadotto stefania & c;construction_public_works;shutters;;service provider;11 via meucci antonio | 20128 milano - italy;milano - italy;20128;italy;sun protection, interior and exterior | doors, house | slatted shutters;the company spazio tenda s.n.c. di spadotto stefania & c, is a service provider, which operates in the sun protection, interior and exterior industry. it also operates in the doors, house, and slatted shutters industries. it is based in milano, italy.;;;registered office;False;;;;spazio-tenda-snc-di-spadotto-stefania-c_seac005124298-001
acmet di fossati silvano e marco s.n.c.;construction_public_works;shutters;;wholesaler;28 via ressi adeodato | 20125 milano - italy;milano - italy;20125;italy;roller shutters | slatted shutters | electric roller blinds;the company acmet di fossati silvano e marco s.n.c., is a wholesaler, founded in 1975, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in milano, italy.;11.0;50.0;registered office;False;1975.0;;;acmet-di-fossati-silvano-e-marco-snc_seac000819078-001
gierre serramenti s.n.c.;construction_public_works;shutters;;manufacturer/ producer;32 via fermi enrico | 89022 cittanova - italy;cittanova - italy;89022;italy;roller shutters | slatted shutters | electric roller blinds;the company gierre serramenti s.n.c., is a manufacturer/ producer, founded in 2004, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in cittanova, italy.;;;registered office;False;2004.0;;;gierre-serramenti-snc_seac002466954-001
sportelli tende s.n.c.;construction_public_works;shutters;;;imperatore tito | 20137 milano - italy;milano - italy;20137;italy;slatted shutters | armoured rolling shutters | metal rolling shutters;the company sportelli tende s.n.c., which operates in the slatted shutters industry. it also operates in the armoured rolling shutters, and metal rolling shutters industries. it is based in milano, italy.;;;registered office;False;;;;sportelli-tende-snc_seac004739928-001
montani sergio;construction_public_works;shutters;;;31 via poggio catino | 00199 roma - italy;roma - italy;199;italy;roller shutters | slatted shutters | electric roller blinds;the company montani sergio, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in roma, italy.;;;registered office;False;;http://www.norcineriamontani.it;;montani-sergio_seac001087179-001
alca s.n.c. di polli serena & c;construction_public_works;shutters;;;29/a via di vittorio g. | 27022 casorate primo - italy;casorate primo - italy;27022;italy;slatted shutters | tyres, retreaded | inner tubes;the company alca s.n.c. di polli serena & c, which operates in the slatted shutters industry. it also operates in the tyres, retreaded, and inner tubes industries. it is based in casorate primo, italy.;;;registered office;False;;;;alca-snc-di-polli-serena-c_seac000985795-001
pagana nicolo';construction_public_works;shutters;;;contrada camatrone | 94018 troina - italy;troina - italy;94018;italy;roller shutters | slatted shutters | electric roller blinds;the company pagana nicolo', founded in 1994, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in troina, italy.;11.0;50.0;registered office;False;1994.0;;;pagana-nicolo_seac000145927-001
intropido piera;construction_public_works;shutters;;;6 strada provinciale 159 | 20060 mediglia - italy;mediglia - italy;20060;italy;slatted shutters | building;the company intropido piera, founded in 1996, which operates in the slatted shutters industry. it also operates in the building industries. it is based in mediglia, italy.;11.0;50.0;;False;1996.0;;;intropido-piera_seac001099832-001
zambelli massimo;construction_public_works;shutters;;service provider;19 via dell' artigianato | 41122 modena - italy;modena - italy;41122;italy;wrought iron | roller shutters | slatted shutters;the company zambelli massimo, is a service provider, founded in 1992, which operates in the wrought iron industry. it also operates in the roller shutters, and slatted shutters industries. it is based in modena, italy.;;;registered office;False;1992.0;http://www.paginegialle.it/zambellimassimo;;zambelli-massimo_seac000627823-001
ebanisteria zavatta;construction_public_works;shutters;;manufacturer/ producer;via giaccaglia, 7 | 47900 rimini - italy;rimini - italy;47900;italy;slatted shutters | insulated box | wood casing for rolling shutters | boxes for rolling shutters | cases for rolling shutters;the company ebanisteria zavatta, is a manufacturer/ producer, founded in 1965, which operates in the slatted shutters industry. it also operates in the insulated box, wood casing for rolling shutters, boxes for rolling shutters, and cases for rolling shutters industries. it is based in rimini, italy.;11.0;50.0;registered office;False;1965.0;http://www.eba99.it/news/cassonetto-per-avvolgibile/;;ebanisteria-zavatta_00000004552949-345770001
nova mg serrande s.r.l.;construction_public_works;shutters;;;via pantano | 00012 guidonia montecelio - italy;guidonia montecelio - italy;12;italy;roller shutters | slatted shutters | electric roller blinds;the company nova mg serrande s.r.l., which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in guidonia montecelio, italy.;11.0;50.0;registered office;False;;;;nova-mg-serrande-srl_seac006517798-001
d.a.l.p. nuove serrande s.r.l.;construction_public_works;shutters;;manufacturer/ producer;11 via del commercio | 04011 aprilia - italy;aprilia - italy;4011;italy;doors and gates, automatic and access control | roller shutters | porches, metal;the company d.a.l.p. nuove serrande s.r.l., is a manufacturer/ producer, founded in 1990, which operates in the doors and gates, automatic and access control industry. it also operates in the roller shutters, and porches, metal industries. it is based in aprilia, italy.;11.0;50.0;registered office;False;1990.0;http://www.nuovaorsa.it;;dalp-nuove-serrande-srl_seac001962148-001
