company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
officine bellucci;glass_construction_materials;glass_hollowware;;retailer;vocabolo stazione | 05100 terni - italy;terni - italy;5100;italy;glass hollowware, laboratory and technical;the company officine bellucci, is a retailer, which operates in the glass hollowware, laboratory and technical industry. it is based in terni, italy.;;;;False;;http://www.officinebellucci.com;;officine-bellucci_00000005330890-628246001
decor light di scapinello giorgio;glass_construction_materials;glass_hollowware;;;14 via tosatti | 30037 scorze' - italy;scorze' - italy;30037;italy;glass hollowware, lighting;the company decor light di scapinello giorgio, founded in 2006, which operates in the glass hollowware, lighting industry. it is based in scorze', italy.;;;registered office;False;2006.0;;;decor-light-di-scapinello-giorgio_seac000935649-001
vetreria nuova re.da.el di bigini danilo;glass_construction_materials;glass_hollowware;;manufacturer/ producer;8 via s. rocco | 10082 cuorgne' - italy;cuorgne' - italy;10082;italy;glass hollowware, lighting;the company vetreria nuova re.da.el di bigini danilo, is a manufacturer/ producer, which operates in the glass hollowware, lighting industry. it is based in cuorgne', italy.;;;registered office;False;;;;vetreria-nuova-redael-di-bigini-danilo_seac005467782-001
foscarini s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;27 via delle industrie | 30020 marcon - italy;marcon - italy;30020;italy;glass hollowware, lighting | wall lights | table lamp;the company foscarini s.r.l., is a manufacturer/ producer, founded in 1988, which operates in the glass hollowware, lighting industry. it also operates in the wall lights, and table lamp industries. it is based in marcon, italy.;51.0;100.0;registered office;False;1988.0;http://www.foscarini.com;;foscarini-srl_seac002451090-001
cgl glass di mauro luca;glass_construction_materials;glass_hollowware;;;47 via lago di nicito | 95124 catania - italy;catania - italy;95124;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company cgl glass di mauro luca, which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in catania, italy.;;;registered office;False;;;;cgl-glass-di-mauro-luca_seac006471753-001
motor service s.a.s. di mignolli luca & c.;glass_construction_materials;glass_hollowware;;service provider;lavoro | 37012 bussolengo - italy;bussolengo - italy;37012;italy;glass for the transport industry | plate glass, safety | glass hollowware, safety;the company motor service s.a.s. di mignolli luca & c., is a service provider, which operates in the glass for the transport industry industry. it also operates in the plate glass, safety, and glass hollowware, safety industries. it is based in bussolengo, italy.;;;registered office;False;;;;motor-service-sas-di-mignolli-luca-c_seac005289450-001
vetrofond s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;86 via belvedere | 31032 casale sul sile - italy;casale sul sile - italy;31032;italy;glassware, decorative | glass hollowware, lighting | glass painting;the company vetrofond s.r.l., is a manufacturer/ producer, founded in 1980, which operates in the glassware, decorative industry. it also operates in the glass hollowware, lighting, and glass painting industries. it is based in casale sul sile, italy.;;;registered office;False;1980.0;http://www.vetrofond.it;;vetrofond-srl_seac000186357-001
componenti dona' s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;5 via vivarini antonio | 30174 venezia - italy;venezia - italy;30174;italy;glass hollowware, lighting | glass pendants for lamps;the company componenti dona' s.r.l., is a manufacturer/ producer, founded in 1994, which operates in the glass hollowware, lighting industry. it also operates in the glass pendants for lamps industries. it is based in venezia, italy.;11.0;50.0;registered office;False;1994.0;;;componenti-dona-srl_seac000786157-001
sediver s.p.a.;glass_construction_materials;glass_hollowware;;;3 via dei colatori | 50019 sesto fiorentino - italy;sesto fiorentino - italy;50019;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company sediver s.p.a., which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in sesto fiorentino, italy.;;;;False;;;;sediver-spa_seac008327520-001
vetroluce italia s.r.l.;glass_construction_materials;glass_hollowware;;;22 via milano | 20060 liscate - italy;liscate - italy;20060;italy;glass hollowware, lighting;the company vetroluce italia s.r.l., which operates in the glass hollowware, lighting industry. it is based in liscate, italy.;;;registered office;False;;;;vetroluce-italia-srl_seac005294207-001
gritti paolo;glass_construction_materials;glass_hollowware;;subcontractor;veronica gambara | 25010 montirone - italy;montirone - italy;25010;italy;glass for the transport industry | glass hollowware, wired | plate glass and mirrors;the company gritti paolo, is a subcontractor, which operates in the glass for the transport industry industry. it also operates in the glass hollowware, wired, and plate glass and mirrors industries. it is based in montirone, italy.;;;registered office;False;;;;gritti-paolo_seac004185255-001
omnia services di corradi massimo;glass_construction_materials;glass_hollowware;;manufacturer/ producer;corridoni filippo | 20093 cologno monzese - italy;cologno monzese - italy;20093;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company omnia services di corradi massimo, is a manufacturer/ producer, which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in cologno monzese, italy.;;;registered office;False;;;;omnia-services-di-corradi-massimo_seac003017079-001
vetreria effetiemme snc di zanellato m. & c.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;moglianese s. | 30037 scorze' (ve) - italy;scorze' (ve) - italy;30037;italy;glass, industrial | glass hollowware, lighting;the company vetreria effetiemme snc di zanellato m. & c., is a manufacturer/ producer, which operates in the glass, industrial industry. it also operates in the glass hollowware, lighting industries. it is based in scorze' (ve), italy.;11.0;50.0;;False;;http://www.vetreriaeffetiemme.com;;vetreria-effetiemme-snc-di-zanellato-m-c_ita124370-00101
glass due;glass_construction_materials;glass_hollowware;;wholesaler;17 via del santo | 35010 loreggia - italy;loreggia - italy;35010;italy;glass hollowware, lighting | glass tubes for electric lighting | glass bulbs for lights;the company glass due, is a wholesaler, founded in 1987, which operates in the glass hollowware, lighting industry. it also operates in the glass tubes for electric lighting, and glass bulbs for lights industries. it is based in loreggia, italy.;;;;False;1987.0;http://www.glassdue.com;;glass-due_seac000375486-001
vetreria agrosi' s.r.l.;glass_construction_materials;glass_hollowware;;;15 via consolini adolfo | 00019 tivoli - italy;tivoli - italy;19;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company vetreria agrosi' s.r.l., which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in tivoli, italy.;;;;False;;;;vetreria-agrosi-srl_seac009854074-001
voleno felice s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;1 via fermi | 23897 vigano' - italy;vigano' - italy;23897;italy;glass hollowware, lighting | spades | glass pendants for lamps;the company voleno felice s.r.l., is a manufacturer/ producer, founded in 1975, which operates in the glass hollowware, lighting industry. it also operates in the spades, and glass pendants for lamps industries. it is based in vigano', italy.;11.0;50.0;registered office;False;1975.0;;;voleno-felice-srl_seac000026152-001
borromini s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;5 viale lavoro | 37030 colognola ai colli - italy;colognola ai colli - italy;37030;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company borromini s.r.l., is a manufacturer/ producer, founded in 2006, which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in colognola ai colli, italy.;51.0;100.0;registered office;False;2006.0;http://www.borromini.it;;borromini-srl_seac001057731-001
sunglass industry s.r.l.;glass_construction_materials;glass_hollowware;;;135 via del santo | 35010 limena - italy;limena - italy;35010;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company sunglass industry s.r.l., which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in limena, italy.;51.0;100.0;;False;;;;sunglass-industry-srl_seac009150460-001
artvetro s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;via teresina corti, 8 | 23851 galbiate - italy;galbiate - italy;23851;italy;glass hollowware, lighting;the company artvetro s.r.l., is a manufacturer/ producer, founded in 1984, which operates in the glass hollowware, lighting industry. it is based in galbiate, italy.;11.0;50.0;registered office;False;1984.0;http://www.artvetro.com;;artvetro-srl_00000003705047-108834001
barovier & toso vetrerie artistiche riunite s.r.l.;glass_construction_materials;glass_hollowware;;service provider;35 via pialoi | 30020 marcon - italy;marcon - italy;30020;italy;glass hollowware, lighting;the company barovier & toso vetrerie artistiche riunite s.r.l., is a service provider, founded in 2005, which operates in the glass hollowware, lighting industry. it is based in marcon, italy.;51.0;100.0;;False;2005.0;;;barovier-toso-vetrerie-artistiche-riunite-srl_seac002897388-001
alessandrini impianti di alessandrini paolo;glass_construction_materials;glass_hollowware;;;34 via osteria dei cipressi | 06100 perugia - italy;perugia - italy;6100;italy;glass, industrial | liquid crystals | glass hollowware, coloured;the company alessandrini impianti di alessandrini paolo, which operates in the glass, industrial industry. it also operates in the liquid crystals, and glass hollowware, coloured industries. it is based in perugia, italy.;;;registered office;False;;;;alessandrini-impianti-di-alessandrini-paolo_seac005889536-001
invetro;glass_construction_materials;glass_hollowware;;manufacturer/ producer;37 via pialoi | 30020 marcon - italy;marcon - italy;30020;italy;glassware, decorative | glass hollowware, lighting | glass painting;the company invetro, is a manufacturer/ producer, which operates in the glassware, decorative industry. it also operates in the glass hollowware, lighting, and glass painting industries. it is based in marcon, italy.;;;registered office;False;;;;invetro_seac004657131-001
